71.5846557617188,29.8970260620117
71.5740661621095,29.8860511779785
71.5635681152345,29.8813419342042
71.5590438842773,29.862850189209
71.5557250976564,29.8545475006104
71.5461502075196,29.8391494750977
71.5328674316407,29.8263626098633
71.5084457397462,29.8221015930177
71.5004043579102,29.8217639923096
71.4807891845704,29.8162670135499
71.465675354004,29.8069896697998
71.4764251708986,29.7891864776612
71.4881439208985,29.7841300964357
71.4885940551759,29.7773952484131
71.480796813965,29.7751960754396
71.4657363891603,29.7700939178468
71.4643020629883,29.7624588012696
71.4626998901367,29.7422943115236
71.4544601440431,29.7257156372071
71.4477157592774,29.7218761444092
71.4242477416993,29.7087841033936
71.4193649291993,29.7035236358643
71.4179306030273,29.6965827941896
71.4259414672852,29.6943702697754
71.437843322754,29.6828155517578
71.436408996582,29.6754112243653
71.4364929199219,29.6612567901612
71.4330749511719,29.6448345184326
71.4351348876954,29.6385364532471
71.4363555908204,29.6296997070313
71.4303436279297,29.6200485229493
71.4460830688478,29.6151618957521
71.447235107422,29.6005249023438
71.435028076172,29.588649749756
71.426239013672,29.5711498260499
71.424934387207,29.5533027648926
71.4269943237306,29.5463104248047
71.426597595215,29.5365695953369
71.4230422973633,29.5305919647217
71.4207611083984,29.5199546813965
71.408805847168,29.506217956543
71.4017791748047,29.5012226104737
71.3889923095704,29.4854106903076
71.3915634155273,29.4774799346924
71.3885269165039,29.4703350067139
71.3876266479493,29.462459564209
71.3917770385742,29.4524173736573
71.3860549926758,29.4446163177491
71.3950576782227,29.436586380005
71.4110260009766,29.4284477233888
71.4028701782227,29.4190616607667
71.4127120971681,29.413803100586
71.4179916381837,29.4079189300537
71.4178619384767,29.3979434967041
71.4177703857422,29.3905200958252
71.4143524169922,29.3747940063477
71.413703918457,29.3657550811768
71.4152374267578,29.3603935241699
71.4082412719727,29.3574867248536
71.3963851928711,29.3521022796631
71.3893966674805,29.3496589660646
71.3738250732421,29.3466510772705
71.365837097168,29.3504886627198
71.350456237793,29.3620986938477
71.34920501709,29.3688468933106
71.3489227294922,29.3885765075685
71.3409957885743,29.3970527648926
71.3216400146485,29.391321182251
71.3146362304689,29.3877182006837
71.2863922119141,29.3781795501709
71.2777938842774,29.3759937286377
71.257926940918,29.3721256256105
71.2378311157226,29.3919315338136
71.2344284057617,29.3980159759521
71.2310256958008,29.4041023254395
71.2199401855469,29.4168052673341
71.1985626220703,29.4203872680664
71.1754379272462,29.4128570556641
71.1716079711915,29.4064197540284
71.1603622436525,29.3859443664551
71.1441574096681,29.3957099914551
71.1413040161134,29.4029483795167
71.1387100219727,29.4099502563477
71.1258468627931,29.4087581634522
71.1196212768555,29.4039821624756
71.1143264770508,29.3875885009766
71.1142272949218,29.3799324035645
71.1140060424806,29.3623008728027
71.1053771972657,29.357795715332
71.0968093872071,29.3581600189209
71.0880508422853,29.3643302917482
71.075553894043,29.3712539672852
71.0553665161133,29.3658695220947
71.0455474853517,29.370096206665
71.0310287475587,29.40744972229
71.0356445312499,29.4331359863281
71.0261306762695,29.4639129638672
71.0245361328126,29.506633758545
71.0334930419923,29.5160083770752
71.0366363525391,29.5315055847168
71.0464248657227,29.5434207916261
71.0608139038087,29.5587425231933
71.0587158203126,29.5826759338379
71.0686416625976,29.6050300598146
71.0943984985351,29.609037399292
71.1132583618165,29.618257522583
71.1336975097656,29.6251316070557
71.1608886718751,29.6358470916747
71.1612014770508,29.6606712341309
71.1528015136719,29.6737957000732
71.1616516113282,29.6959342956543
71.1675033569336,29.7137107849122
71.1523513793946,29.7431850433351
71.1578979492189,29.7584133148194
71.1773223876954,29.7692489624023
71.1860809326173,29.7841949462891
71.1920852661133,29.8140354156495
71.1783828735352,29.8314208984375
71.1772994995118,29.851625442505
71.1807708740236,29.8712940216066
71.1937255859376,29.9003295898438
71.2130661010742,29.9260177612305
71.2422561645508,29.9471435546876
71.2621841430665,29.955883026123
71.262451171875,29.9765300750732
71.2585220336915,30.0042057037355
71.2640838623047,30.0414772033693
71.2703552246094,30.0713138580323
71.2777862548829,30.1076278686523
71.2930297851563,30.1482315063477
71.31160736084,30.1769466400148
71.3322830200195,30.2023811340333
71.3598480224611,30.2216758728028
71.3828887939454,30.2433624267579
71.3844528198243,30.2609729766845
71.3823013305665,30.2811946868897
71.3932266235353,30.3190784454346
71.4078750610352,30.3337020874024
71.4402694702149,30.3538494110108
71.464569091797,30.3697128295898
71.4877395629883,30.4013748168945
71.5187225341798,30.4162063598633
71.5358505249024,30.4152431488037
71.555389404297,30.4144763946534
71.566390991211,30.4163932800294
71.5792388916015,30.4159603118896
71.5899353027344,30.41463470459
71.6112899780273,30.4089641571045
71.6205444335938,30.4000015258789
71.6280822753906,30.3820171356201
71.6298599243165,30.3747959136964
71.6387634277344,30.3586463928224
71.6509094238282,30.3454627990724
71.6592712402344,30.3293209075929
71.6621246337891,30.3220844268799
71.6741943359376,30.3028678894044
71.6808319091797,30.2981243133545
71.6986846923828,30.2913494110109
71.7066955566406,30.2893676757812
71.7399368286133,30.2923297882081
71.7482376098632,30.2924327850342
71.7704010009766,30.2874469757081
71.773063659668,30.2648963928223
71.772705078125,30.2581729888916
71.7776947021485,30.2502059936525
71.8041610717773,30.2470092773437
71.8134918212891,30.2438468933107
71.833740234375,30.2354106903077
71.8421707153321,30.2248382568361
71.8428802490234,30.2174015045167
71.8374099731446,30.2082042694093
71.8306503295898,30.2032051086427
71.8179626464844,30.1952800750732
71.8154602050782,30.1883583068847
71.8147506713868,30.1744461059571
71.8133010864258,30.1658840179444
71.7998504638672,30.1403369903565
71.7967987060547,30.1320304870607
71.794288635254,30.1239471435548
71.7826080322266,30.1111354827882
71.7753067016603,30.1056804656982
71.7635955810547,30.0900840759278
71.7605590820313,30.0831699371339
71.7575149536133,30.0753269195557
71.7461318969726,30.0439472198486
71.7417755126953,30.0384464263916
71.7219467163086,30.0164775848389
71.7148971557617,30.0096263885499
71.707374572754,30.007423400879
71.6895904541016,29.9988822937012
71.6807098388671,29.9957733154298
71.6698303222657,29.9827156066896
71.6702728271484,29.9752826690674
